tint,text,q
21.13825,15.27351,-1.685596
21.14646,15.30655,-1.630331
21.13825,15.28177,-1.536379
21.13825,15.29829,-1.641384
21.13825,15.29003,-1.630331
21.13825,15.30655,-1.624804
21.13825,15.28177,-1.575065
21.13825,15.30655,-1.66349
21.10288,15.2875,-1.624804
21.11109,15.27924,-1.608225
21.11109,15.30402,-1.674543
21.11109,15.31228,-1.696649
21.1193,15.26272,-1.641384
21.11109,15.31228,-1.685596
21.11109,15.32055,-1.68007
21.12752,15.34533,-1.80718
21.12752,15.36185,-1.757441
21.14395,15.37837,-1.845866
21.15216,15.37837,-1.939817
21.16859,15.34533,-2.006136
21.18501,15.4114,-1.945344
21.20966,15.39489,-2.321149
21.19666,15.37356,-2.138773
21.22951,15.43137,-2.304569
21.26237,15.39834,-2.376414
21.27879,15.37356,-2.591949
21.31164,15.39834,-2.553264
21.32807,15.42311,-2.591949
21.32807,15.44789,-2.017189
21.31164,15.41486,-1.884552
21.27879,15.41486,-1.95087
21.23295,15.43483,-1.707702
21.24594,15.46441,-1.586118
21.22951,15.48093,-1.619278
21.21309,15.46441,-1.525326
21.16724,15.46787,-1.564012
21.16724,15.47613,-1.541906
21.15903,15.45135,-1.541906
21.15082,15.48439,-1.597171
21.15082,15.46787,-1.751915
21.16724,15.52568,-1.619278
21.16724,15.48439,-1.624804
21.15082,15.48439,-1.5198
21.1426,15.51742,-1.536379
21.1426,15.51742,-1.447955
21.13439,15.57523,-1.486641
21.13439,15.60001,-1.575065
21.09901,15.51489,-1.514273
21.0908,15.49011,-1.464534
21.06138,15.48531,-1.442428
21.06138,15.47705,-1.492167
21.06138,15.48531,-1.564012
21.06138,15.5266,-1.580592
21.06138,15.53486,-1.564012
21.06959,15.55138,-1.630331
21.06959,15.54312,-1.608225
21.08602,15.51009,-1.729808
21.09423,15.54312,-1.735335
21.09423,15.55138,-1.713229
21.11066,15.5679,-1.812707
21.11066,15.59267,-2.09456
21.1328,15.53234,-2.116667
21.15744,15.56537,-2.232724
21.18208,15.59015,-2.503525
21.21493,15.55711,-2.381941
21.23136,15.61492,-2.409573
21.26421,15.64795,-2.459312
21.29706,15.63144,-2.4151
21.31349,15.58189,-2.381941
21.32991,15.63144,-2.625108
21.34634,15.64795,-2.497998
21.34634,15.71402,-2.359834
21.34634,15.73878,-2.453786
21.36276,15.6975,-2.470365
21.36276,15.68098,-2.28799
21.34634,15.63144,-1.995083
21.3217,15.6397,-1.674543
21.29706,15.65621,-1.597171
21.23479,15.62663,-1.486641
21.21016,15.61838,-1.481114
21.18551,15.64315,-1.508747
21.18551,15.70095,-1.530853
21.1773,15.70921,-1.541906
21.16909,15.66792,-1.486641
21.15266,15.71747,-1.442428
21.14445,15.71747,-1.414795
21.13623,15.70095,-1.34295
21.12802,15.73398,-1.337424
21.1198,15.78352,-1.276632
21.1198,15.76701,-1.354003
21.10337,15.74224,-1.298738
21.09516,15.73398,-1.287685
21.08694,15.76701,-1.320844
21.08694,15.78352,-1.392689
21.08694,15.80003,-1.392689
21.05979,15.73971,-1.436902
21.05979,15.63237,-1.409269
21.05979,15.39286,-1.50322
21.06801,15.31026,-1.514273
21.07622,15.37634,-1.608225
21.09265,15.45894,-1.729808
21.10087,15.48372,-1.779547
21.12551,15.49198,-1.762968
21.14194,15.40112,-2.116667
21.17479,15.11199,-2.083507
21.183,15.03762,-1.779547
21.15015,15.09546,-1.569539
21.14194,15.18634,-1.50322
21.12551,15.19461,-1.481114
21.10908,15.2607,-1.387163
21.09265,15.19461,-1.320844
21.08444,14.07039,-1.436902
21.07622,13.95459,-1.525326
21.07622,15.57456,-1.464534
21.09265,15.33504,-1.829286
21.10908,15.62411,-1.713229
21.07966,16.18894,-1.762968
21.08787,16.29623,-1.740862
21.09609,15.92481,-1.641384
21.08787,15.72666,-1.685596
21.11252,15.69363,-1.840339
21.11252,15.71014,-1.796127
21.12073,15.71014,-1.785074
21.12894,15.71014,-1.685596
21.12894,15.71014,-1.66349
21.11252,15.41284,-1.696649
21.11252,15.13197,-1.530853
21.09609,15.09892,-1.497694
21.09609,15.16502,-1.486641
21.07966,15.19806,-1.486641
21.07966,15.27241,-1.447955
21.07966,15.31372,-1.530853
21.05251,15.15423,-1.5198
21.05251,14.88982,-1.486641
21.05251,14.85676,-1.481114
21.06072,14.91461,-1.492167
21.06072,14.99725,-1.597171
21.06894,15.07161,-1.564012
21.06894,15.08814,-1.530853
21.06894,14.98898,-1.608225
21.06894,14.74105,-1.50322
21.05251,14.69146,-1.431375
21.05251,14.73279,-1.414795
21.05251,14.8237,-1.398216
21.03608,14.88982,-1.431375
21.03608,14.9394,-1.481114
21.03608,14.90635,-1.453481
21.04429,13.66596,-1.613751
21.05251,13.66596,-1.796127
21.06894,15.18728,-1.696649
21.08537,14.95593,-1.972976
21.11001,15.30294,-1.862446
21.09702,15.81842,-1.989556
21.12166,15.10812,-2.177459
21.13809,14.7941,-1.978503
21.14631,14.77757,-1.98403
21.15452,14.81063,-2.100087
21.15452,14.89328,-1.906658
21.15452,14.97591,-1.845866
21.15452,15.05855,-1.685596
21.13809,15.0916,-1.619278
21.13809,14.87675,-1.674543
21.12988,14.69492,-1.630331
21.12166,14.69492,-1.541906
21.10523,14.73625,-1.508747
21.10523,14.8189,-1.459008
21.08881,14.86022,-1.453481
21.08881,14.90981,-1.541906
21.08881,14.76931,-1.5198
21.08881,14.54613,-1.525326
21.06987,14.50226,-1.602698
21.06987,14.56014,-1.547432
21.06987,14.65107,-1.608225
21.06987,14.71719,-1.564012
21.06987,14.76679,-1.630331
21.07808,14.75025,-1.5198
21.07808,14.48573,-1.674543
21.07808,14.43612,-1.602698
21.07808,14.48573,-1.453481
21.06166,14.5684,-1.5198
21.05344,14.6428,-1.398216
21.04523,14.70893,-1.381636
21.04523,14.70893,-1.403742
21.0288,14.41959,-1.365057
21.04523,14.36171,-1.398216
21.03701,14.41132,-1.420322
21.04523,14.48573,-1.475587
21.03701,14.56014,-1.470061
21.04523,14.618,-1.464534
21.03701,14.68413,-1.436902
21.03701,14.43612,-1.420322
21.04523,14.30383,-1.486641
21.01581,14.29075,-1.586118
21.03224,14.37344,-1.486641
21.01581,14.44786,-1.453481
21.01581,14.5388,-1.398216
21.00759,14.60493,-1.34295
20.99938,14.43959,-1.331897
20.99938,14.24941,-1.37611
20.99938,14.23287,-1.442428
20.99938,14.29902,-1.464534
20.99938,14.38171,-1.387163
20.99938,14.44786,-1.470061
20.99938,14.52226,-1.409269
20.99938,14.41478,-1.5198
21.01581,14.19152,-1.541906
21.01581,14.17498,-1.751915
21.04045,14.24941,-1.785074
21.04867,14.34037,-1.702176
21.04867,14.40652,-1.586118
21.04867,14.47266,-1.453481
21.02402,14.43132,-1.365057
21.01581,14.18325,-1.331897
20.97223,14.09802,-1.409269
20.97223,14.15592,-1.453481
20.97223,14.24688,-1.464534
20.98044,14.33785,-1.459008
20.98044,14.39573,-1.392689
20.97223,14.39573,-1.387163
20.97223,14.16419,-1.37611
20.96401,14.08148,-1.287685
20.96401,14.13937,-1.370583
20.96401,14.21381,-1.354003
20.9558,14.28823,-1.354003
20.9558,14.35438,-1.315318
20.94758,14.4288,-1.387163
20.94758,14.19727,-1.37611
20.9558,14.06494,-1.492167
20.96401,14.09802,-1.387163
20.96401,14.16419,-1.381636
20.9558,14.25515,-1.320844
20.94758,14.32131,-1.315318
20.93937,14.41226,-1.287685
20.93937,14.24688,-1.337424
20.93937,14.06494,-1.370583
20.93937,14.06494,-1.387163
20.93937,14.11456,-1.414795
20.9558,14.19727,-1.475587
20.9558,14.27996,-1.497694
20.94507,14.31878,-1.597171
20.94507,14.21128,-1.447955
20.93686,14.00451,-1.387163
20.92042,13.99623,-1.348477
20.91221,14.05414,-1.304265
20.91221,14.13684,-1.265579
20.90399,14.21955,-1.276632
20.89578,14.30224,-1.287685
20.89578,14.23609,-1.276632
20.89578,14.02105,-1.298738
20.89578,13.98796,-1.331897
20.90399,14.03759,-1.387163
20.90399,14.1203,-1.464534
20.91221,14.20301,-1.486641
20.91221,14.26916,-1.392689
20.92042,14.2857,-1.530853
20.92864,14.00451,-1.586118
20.91565,13.90044,-1.762968
20.93208,13.95834,-1.64691
20.93208,14.0576,-1.564012
20.93208,14.14031,-1.5198
20.91565,14.22301,-1.398216
20.90743,14.28917,-1.34295
20.89922,14.02452,-1.34295
20.89922,13.89216,-1.365057
20.891,13.92525,-1.331897
20.88279,14.00797,-1.260052
20.88279,14.09896,-1.293211
20.87457,14.17339,-1.243473
20.86636,14.24782,-1.271105
20.86636,14.09069,-1.354003
20.86636,13.90871,-1.331897
20.86636,13.91698,-1.254526
20.86636,13.99143,-1.254526
20.85814,14.07415,-1.254526
20.85814,14.15685,-1.298738
20.84992,14.22301,-1.265579
20.85814,14.10723,-1.315318
20.85814,13.89216,-1.34295
20.85814,13.89216,-1.271105
20.82277,13.93101,-1.304265
20.82277,14.03027,-1.254526
20.82277,14.11298,-1.265579
20.82277,14.17087,-1.232419
20.80634,14.12952,-1.21584
20.80634,13.89791,-1.19926
20.80634,13.86482,-1.237946
20.80634,13.91446,-1.243473
20.80634,14.00545,-1.243473
20.79812,14.08817,-1.19926
20.76048,14.13299,-1.210313
20.78991,14.14606,-1.19926
20.78991,13.90619,-1.265579
20.7687,13.82693,-1.309791
20.77691,13.88484,-1.365057
20.78513,13.96756,-1.409269
20.78513,14.05028,-1.431375
20.78513,14.11645,-1.309791
20.77691,14.19915,-1.282158
20.77691,13.95102,-1.248999
20.77691,13.81865,-1.276632
20.77691,13.86002,-1.326371
20.78513,13.94274,-1.337424
20.78513,14.01719,-1.431375
20.79335,14.09163,-1.365057
20.79335,14.16607,-1.475587
20.80978,13.9841,-1.641384
20.82622,13.81865,-1.652437
20.85908,13.8352,-1.707702
20.8673,13.90138,-1.746388
20.87551,13.9841,-1.702176
20.88373,14.06682,-1.7906
20.90016,14.14126,-1.851393
20.90837,14.03374,-1.735335
20.88944,13.83268,-1.934291
20.89766,13.80786,-1.818233
20.90587,13.88232,-1.746388
20.9223,13.95677,-1.785074
20.91409,14.03949,-1.613751
20.89766,14.10566,-1.475587
20.88123,14.08084,-1.398216
20.87301,13.84923,-1.320844
20.85658,13.79131,-1.254526
20.84015,13.8575,-1.21584
20.82371,13.9485,-1.171627
20.8155,14.02294,-1.177154
20.80728,14.10566,-1.155048
20.79906,14.09738,-1.155048
20.79085,13.83268,-1.260052
20.79085,13.79959,-1.260052
20.76964,13.8196,-1.37611
20.77786,13.91888,-1.331897
20.77786,13.99333,-1.354003
20.78608,14.07604,-1.331897
20.78608,14.13394,-1.265579
20.77786,13.93542,-1.19926
20.76964,13.79478,-1.193734
20.76143,13.82788,-1.171627
20.76143,13.89406,-1.171627
20.75321,13.97678,-1.287685
20.75321,14.0595,-1.271105
20.76143,14.12567,-1.298738
20.76964,13.9437,-1.365057
20.76964,13.79478,-1.387163
20.78608,13.79478,-1.497694
20.78608,13.86097,-1.420322
20.75893,13.92463,-1.326371
20.77786,14.02641,-1.260052
20.76964,14.10085,-1.248999
20.73428,13.93291,-1.204787
20.73428,13.74262,-1.182681
20.72606,13.75089,-1.276633
20.73427,13.81708,-1.287686
20.72606,13.90808,-1.276634
20.73427,13.9908,-1.254528
20.72606,14.06523,-1.243476
20.71784,14.0156,-1.18821
20.71784,13.80051,-1.155052
20.70962,13.80051,-1.132946
20.70962,13.85014,-1.155053
20.7014,13.9246,-1.138473
20.66602,13.9717,-1.099788
20.6578,14.03787,-1.105315
20.6578,14.02132,-1.094263
20.64958,13.77314,-1.094263
20.64958,13.71522,-1.077684
20.64137,13.77314,-1.055577
20.64137,13.85587,-1.13295
20.64137,13.93032,-1.166109
20.64958,14.00477,-1.16611
20.64958,14.07094,-1.188216
20.64136,13.86414,-1.13295
20.63315,13.74003,-1.061105
20.63315,13.7814,-1.13295
20.63315,13.85587,-1.13295
20.63315,13.93032,-1.144003
20.63315,14.00477,-1.13295
20.62493,14.07094,-1.121897
20.62493,13.87242,-1.144003
20.62493,13.74004,-1.121896
20.61671,13.74832,-1.09979
20.61671,13.83933,-1.09979
20.61671,13.92206,-1.127422
20.5873,13.9669,-1.132949
20.57908,14.03308,-1.121895
20.57908,13.909,-1.105315
20.57908,13.71044,-1.099788
20.57086,13.72699,-1.144001
20.57086,13.80145,-1.144
20.57908,13.89246,-1.171633
20.57908,13.96691,-1.199265
20.5873,14.04136,-1.188212
20.5873,13.96692,-1.177159
20.57086,13.76837,-1.132946
20.57086,13.74355,-1.149525
20.57086,13.79319,-1.099786
20.57087,13.87593,-1.193737
20.5437,13.93132,-1.22137
20.55192,13.9975,-1.254529
20.56014,14.01404,-1.376113
20.57658,13.79068,-1.420325
20.5848,13.73276,-1.320847
20.57658,13.77414,-1.276634
20.57658,13.8486,-1.232421
20.56836,13.93133,-1.204789
20.56014,13.99751,-1.193735
20.56836,14.06368,-1.249001
20.56015,13.82379,-1.199261
20.56015,13.68313,-1.160576
20.55193,13.71623,-1.182681
20.56015,13.80724,-1.166102
20.55193,13.89824,-1.149522
20.52477,13.93709,-1.155048
20.51656,14.00327,-1.110836
20.51656,13.53167,-1.143995
20.51656,12.89422,-1.254526
20.52477,12.6706,-1.276632
20.53299,12.69545,-1.276632
20.52477,12.79484,-1.287685
20.53299,12.89423,-1.243473
20.53299,13.04328,-1.309791
20.54121,12.9936,-1.37611
20.52001,12.8977,-1.486641
20.53645,12.92255,-1.5198
20.55288,13.03847,-1.64691
20.56932,13.12955,-1.707702
20.58575,13.24545,-1.707702
20.60219,13.34479,-1.762968
20.61863,13.31168,-1.652437
20.63506,13.17922,-1.845866
20.6515,13.16267,-1.779547
20.6515,13.23717,-1.751915
20.65972,13.31168,-1.735335
20.66793,13.37789,-1.724282
20.68437,13.46066,-1.674543
20.67615,13.45238,-1.608225
20.69259,13.25373,-1.796127
20.69259,13.20406,-1.68007
20.67365,13.25121,-1.630331
20.66543,13.35054,-1.464534
20.65721,13.44986,-1.354003
20.63256,13.53263,-1.282158
20.62434,13.59883,-1.232419
20.6079,13.41676,-1.193734
20.59969,13.32571,-1.21584
20.59147,13.35054,-1.177154
20.58325,13.43331,-1.127415
20.57503,13.51607,-1.132942
20.57503,13.58228,-1.077676
20.5586,13.65675,-1.044517
20.5586,13.45814,-1.138468
20.52918,13.33747,-1.237946
20.52918,13.35403,-1.232419
20.54562,13.42024,-1.34295
20.55384,13.48645,-1.370583
20.56206,13.57749,-1.486641
20.57849,13.64368,-1.508748
20.59493,13.40368,-1.56954
20.61136,12.60876,-1.740864
20.6278,12.41821,-1.575068
20.63601,12.44306,-1.597175
20.62779,12.60046,-1.464539
20.62779,12.69986,-1.331902
20.61136,12.79096,-1.271111
20.59492,12.79924,-1.204792
20.56776,12.63105,-1.21032
20.57848,12.69156,-1.204793
20.57848,12.7661,-1.182688
20.54311,12.82983,-1.155055
20.53489,12.94577,-1.132949
20.52667,13.02029,-1.110843
20.51845,13.04513,-1.110844
20.51845,12.84639,-1.088737
20.51023,12.8381,-1.077684
20.51023,12.87951,-1.127424
20.51845,12.97888,-1.121897
20.51023,13.06168,-1.094264
20.50201,13.1776,-1.088737
20.50201,13.2521,-1.088737
20.47486,12.98465,-1.066631
20.47486,12.93497,-1.110844
20.46664,13.00121,-1.171636
20.47486,13.06746,-1.282168
20.48308,13.15025,-1.320853
20.4913,13.22476,-1.29322
20.4913,13.31583,-1.232428
20.4913,13.18337,-1.177162
20.48308,13.03435,-1.144002
20.47486,13.08403,-1.088736
20.47486,13.15855,-1.061103
20.45842,13.2165,-1.088735
20.45842,13.31584,-1.066629
20.45843,13.37378,-1.077681
20.45843,12.50428,-1.121894
20.45843,11.84127,-1.210318
20.45843,11.64227,-1.271111
20.47486,11.79153,-1.282163
20.46665,11.88273,-1.265584
20.47486,12.04023,-1.210317
20.44544,12.1929,-1.193738
20.44544,12.22606,-1.182684
20.43723,11.96083,-1.177158
20.44545,12.02715,-1.254529
20.44545,12.14319,-1.232423
20.44545,12.30894,-1.20479
20.44545,12.40837,-1.177157
20.43723,12.54922,-1.177156
20.44545,12.60721,-1.254528
20.44545,12.4498,-1.210315
20.44545,12.43323,-1.199262
20.43723,12.5078,-1.171629
20.42901,12.60721,-1.12189
20.42901,12.65692,-1.12189
20.40186,12.72067,-1.143996
20.40186,12.80349,-1.177155
20.40186,12.6544,-1.254526
20.40186,12.57985,-1.309792
20.41829,12.57985,-1.359531
20.4183,12.68754,-1.320845
20.4183,12.77865,-1.265579
20.4183,12.86975,-1.221367
20.4183,12.92772,-1.177154
20.4183,12.81178,-1.177154
20.40186,12.69582,-1.138468
20.40186,12.70411,-1.132942
20.40186,12.83663,-1.127415
20.39364,12.91116,-1.160574
20.40186,12.96913,-1.221366
20.41008,13.03537,-1.315318
20.4183,12.24844,-1.398216
20.40758,11.49149,-1.564012
20.44046,11.37537,-1.657963
20.46511,11.39196,-1.774021
20.48155,11.58272,-1.702176
20.49799,11.76514,-1.757441
20.51443,11.86463,-1.823761
20.52264,11.93924,-1.591646
20.52264,11.78171,-1.492169
20.51443,11.82317,-1.470063
20.5062,11.92264,-1.376113
20.46262,12.04447,-1.298741
20.4544,12.17707,-1.265583
20.44618,12.29309,-1.243477
20.42974,12.35108,-1.221372
20.42974,12.19363,-1.210319
20.42151,12.1439,-1.199267
20.42151,12.20191,-1.182687
20.4133,12.29306,-1.177161
20.40508,12.34277,-1.160582
20.39685,12.47534,-1.149529
20.39685,12.5499,-1.13295
20.39685,12.35934,-1.11637
20.38863,12.37591,-1.099791
20.38863,12.3842,-1.077684
20.38041,12.47534,-1.127424
20.38041,12.54161,-1.110844
20.38041,12.60789,-1.110844
20.38041,12.74042,-1.099791
20.34277,12.24682,-1.121897
20.35099,11.63337,-1.226902
20.35099,11.48409,-1.320854
20.35921,11.60849,-1.365066
20.38387,11.72459,-1.459018
20.40031,11.83238,-1.497704
20.41675,11.96502,-1.608235
20.43319,11.90699,-1.718767
20.44963,11.80751,-1.746399
20.46607,11.86555,-1.652447
20.48251,11.94845,-1.641393
20.48251,12.08108,-1.486649
20.46607,12.14739,-1.409276
20.46607,12.27999,-1.398223
20.44963,12.24684,-1.304271
20.44963,12.1391,-1.271111
20.40605,12.1366,-1.226898
20.39783,12.19461,-1.204792
20.38961,12.2692,-1.155052
20.38139,12.3355,-1.166105
20.37317,12.43493,-1.121892
20.37317,12.40179,-1.149525
20.36495,11.88794,-1.132945
20.37317,11.78016,-1.293215
20.37317,11.78845,-1.342954
20.38961,11.85478,-1.436905
20.40605,11.99571,-1.580595
20.42249,12.12833,-1.464537
20.42249,12.2195,-1.442431
20.42249,12.05374,-1.370585
20.42249,12.03716,-1.309793
20.41427,12.10348,-1.271107
20.37889,12.13411,-1.26558
20.37889,12.275,-1.309792
20.37889,12.34957,-1.309792
20.39533,12.40758,-1.442429
20.40355,11.7362,-1.541907
20.41999,11.30494,-1.663491
20.44465,11.24687,-1.707703
20.46109,11.3796,-1.685597
20.46931,11.51231,-1.751915
20.47753,11.61183,-1.564013
20.46931,11.77766,-1.541906
20.46109,11.66158,-1.37611
20.45287,11.71133,-1.309791
20.44465,11.69475,-1.331897
20.40702,11.70654,-1.276632
20.3988,11.81433,-1.232419
20.39058,11.93868,-1.21584
20.38236,12.005,-1.160574
20.37414,12.05473,-1.132942
20.36592,11.95526,-1.19926
20.36592,11.98013,-1.248999
20.36592,11.98842,-1.210313
20.36592,12.05473,-1.166101
20.35771,12.12104,-1.143995
20.34948,12.21221,-1.110836
20.34948,11.71483,-1.143995
20.34948,11.01806,-1.320844
20.35771,10.75249,-1.431375
20.37414,10.88528,-1.580592
20.3988,11.01806,-1.613751
20.41524,11.1923,-1.64691
20.43168,11.33333,-1.757441
20.44812,11.45775,-1.774021
20.47278,11.32504,-1.707702
20.481,11.31674,-1.718755
20.48922,11.33333,-1.702176
20.48922,11.43287,-1.64691
20.48922,11.51581,-1.635857
20.47028,11.62939,-1.652437
20.47028,11.75377,-1.530853
20.46206,11.6211,-1.420322
20.45384,11.56305,-1.354003
20.4374,11.57134,-1.293211
20.42097,11.67086,-1.254526
20.42097,11.8201,-1.354003
20.42097,11.90301,-1.34295
20.42097,11.43865,-1.497694
20.4374,10.93256,-1.735335
20.45384,10.69186,-1.630331
20.46206,10.86617,-1.66349
20.4785,11.03214,-1.652437
20.48672,11.19808,-1.66349
20.49494,11.28934,-1.66349
20.50316,11.38888,-1.66349
20.51138,11.38888,-1.657963
20.51959,11.24786,-1.740862
20.52781,11.17319,-1.702176
20.53603,11.27275,-1.707702
20.50889,11.36978,-1.740862
20.51711,11.50249,-1.674543
20.52532,11.6103,-1.696649
20.52532,11.68493,-1.691123
20.53354,11.00473,-1.691123
20.53354,10.68935,-1.558486
20.52532,10.71425,-1.536379
20.51711,10.68935,-1.447955
20.50889,10.84705,-1.420322
20.48423,11.00473,-1.392689
20.47601,11.09601,-1.320844
20.47601,10.99643,-1.287685
20.46779,11.00473,-1.282158
20.46779,11.05452,-1.35953
20.46779,11.17898,-1.381636
20.45957,11.24535,-1.304265
20.45135,11.36977,-1.282159
20.45135,11.41954,-1.260053
20.44313,11.04621,-1.29874
20.44313,10.47348,-1.420324
20.44313,10.39874,-1.436905
20.45135,10.46517,-1.409272
20.45135,10.60629,-1.348482
20.45135,10.70591,-1.342955
20.45135,10.8553,-1.348483
20.45135,10.8387,-1.370589
20.45135,10.80549,-1.354011
20.44313,10.85529,-1.365064
20.44313,10.93828,-1.359538
20.43491,11.08764,-1.326379
20.44312,11.25357,-1.331906
20.44312,11.30334,-1.403752
20.44312,11.33652,-1.497704
20.45956,11.26186,-1.597183
20.44885,11.20956,-1.63587
20.49244,11.26186,-1.707715
20.48173,11.31741,-1.8293
20.49816,11.31741,-1.818247
20.49816,10.65354,-1.8293
20.5146,10.37125,-1.685609
20.5146,10.44598,-1.873512
20.5146,10.55392,-1.674555
20.5146,10.63694,-1.580603
20.50638,10.78636,-1.508757
20.50638,10.91915,-1.514284
20.49817,11.01044,-1.442438
20.48173,11.11001,-1.409278
20.48173,10.95236,-1.425857
20.48173,10.96895,-1.409277
20.48173,11.01875,-1.442436
20.47351,11.11002,-1.431383
20.47351,11.15151,-1.442436
20.45707,11.27596,-1.414803
20.46529,10.81958,-1.519807
20.48173,10.4211,-1.674551
20.49817,10.27163,-1.740869
20.5146,10.4045,-1.735343
20.52283,10.48754,-1.873506
20.54748,10.58717,-1.8514
20.5557,10.72829,-1.873505
20.57214,10.8528,-1.956403
20.58857,10.7366,-1.917717
20.59679,10.66189,-1.978509
20.60501,10.7034,-2.000614
20.62145,10.76151,-1.917716
20.62967,10.91091,-1.984034
20.63788,11.06028,-1.989561
20.6461,10.82792,-2.089038
20.65432,10.20522,-1.967454
20.6461,10.02248,-1.884555
20.6461,10.13047,-1.912188
20.63788,10.20522,-1.774025
20.62967,10.40452,-1.6856
20.62967,10.59548,-1.73534
20.62966,10.71998,-1.785082
20.63788,10.76979,-1.785082
20.63788,10.58714,-1.845877
20.65431,10.61205,-1.840351
20.66253,10.71164,-1.917727
20.67896,10.79465,-1.939833
20.68718,10.93572,-1.95089
20.70362,10.338,-2.050369
20.71183,9.922669,-1.995106
20.72826,9.889437,-1.961946
20.72826,10.04727,-2.061429
20.72826,10.08049,-1.984056
20.72004,10.22999,-1.984058
20.72004,10.35456,-1.845892
20.71182,10.56213,-1.735361
20.70361,10.67836,-1.724308
20.69539,10.54552,-1.691149
20.69539,10.32132,-1.840369
20.69539,10.33793,-1.696676
20.68717,10.43758,-1.64141
20.68717,10.51231,-1.652463
20.67896,10.59533,-1.70773
20.69539,10.67005,-1.729836
20.68717,10.64515,-1.768522
20.70361,10.4708,-1.873527
20.71182,10.35455,-1.90116
20.72826,10.4459,-1.961952
20.74469,10.52063,-2.083537
20.76113,10.62026,-2.089063
20.77757,10.69498,-2.017215
20.78578,10.62857,-2.078008
20.794,9.690009,-2.078006
20.80222,9.349219,-2.183011
20.81043,9.3908,-2.183009
20.82687,9.540422,-2.216169
20.83508,9.723271,-2.22722
20.85151,9.872839,-2.127741
20.85973,10.02239,-2.116686
20.86795,9.856233,-2.265904
20.87617,9.823008,-2.144317
20.87617,9.939326,-2.149844
20.87617,10.03903,-2.050364
20.87617,10.18854,-2.050364
20.88688,10.34056,-1.873511
20.87045,10.4319,-1.840352
20.87045,9.800632,-1.84035
20.85401,9.567943,-1.823771
20.86223,9.626129,-1.834822
20.85401,9.642751,-1.762977
20.85402,9.767409,-1.807188
20.85402,9.817266,-1.72429
20.83758,10.01667,-1.790608
20.83758,9.892052,-1.774028
20.83758,9.825588,-1.746394
20.83758,9.925291,-1.812713
20.83759,10.08314,-1.779553
20.83759,10.18281,-1.834818
20.83759,10.3157,-1.768499
20.8458,10.40705,-1.713232
20.83759,9.908691,-1.801657
20.82937,9.617862,-1.785077
20.83759,9.559684,-1.774024
20.8458,9.651108,-1.856922
20.83759,9.842231,-1.851395
20.8458,9.966859,-1.823762
20.8458,10.08316,-1.807182
20.86472,10.1189,-1.8735
20.83759,10.02501,-1.834814
20.86472,10.08568,-1.762969
20.86472,10.15213,-1.779549
20.86472,10.19366,-1.812708
20.86472,9.877994,-1.851393
20.87294,9.36272,-1.934291
20.87294,9.31284,-1.862446
20.88116,9.096659,-2.061402
20.88116,9.154866,-1.84034
20.89759,9.229701,-1.829287
20.88937,9.371036,-1.856919
20.89759,9.537285,-1.989556
20.89759,9.720122,-1.923238
20.88937,9.877998,-1.873499
20.89759,9.828146,-1.928764
20.89759,9.811527,-1.95087
20.92473,9.93037,-1.884552
20.91651,10.06329,-1.98403
20.91651,10.00514,-1.989556
20.92473,9.390188,-2.061401
20.93295,9.190654,-1.989556
20.93295,9.024341,-1.95087
20.94938,8.833043,-1.95087
20.94116,9.007709,-1.928764
20.94116,9.207284,-2.039295
20.95759,9.390188,-1.995083
20.95759,9.523188,-2.061401
20.97402,9.689406,-2.249304
20.97402,9.814051,-1.956397
20.96581,9.888829,-1.972976
20.95759,9.764196,-2.006136
20.97402,9.473314,-2.039295
20.96581,9.431752,-1.939817
20.97402,9.548121,-1.98403
20.99045,9.672786,-2.138773
20.99867,9.772505,-2.022715
21.03627,9.893632,-2.116667
21.04449,9.835472,-2.188512
21.05271,9.494743,-2.182985
21.06092,9.419931,-2.276936
21.06913,9.561237,-2.276936
21.08556,9.702519,-2.39852
21.10199,9.810545,-2.381941
21.11842,9.910248,-2.426153
21.11842,10.02656,-2.315622
21.13485,10.0847,-2.569843
21.13485,10.0847,-2.260357
21.13485,9.486431,-2.481419
21.1702,9.222932,-2.23825
21.16199,9.281132,-2.155353
21.16199,9.364268,-2.249304
21.14556,9.513894,-2.216144
21.14556,9.60532,-2.149826
21.16199,9.713357,-2.227197
21.16199,9.82138,-2.25483
21.15377,9.962623,-2.105613
21.14556,10.07892,-2.050348
21.14556,10.16198,-2.12772
21.14556,9.837998,-2.077981
21.13734,9.597009,-1.906658
21.13734,9.588698,-2.028242
21.12913,9.655185,-2.055875
21.15626,9.749115,-1.972976
21.15626,9.840516,-2.072454
21.17269,10.01499,-2.09456
21.16447,10.07313,-2.050348
21.15626,10.1562,-2.072454
21.14805,10.13128,-2.105613
21.15626,9.724185,-2.072454
21.15626,9.707565,-1.934291
21.15626,9.740806,-2.017189
21.15626,9.840516,-2.199565
21.17269,9.906984,-2.194038
21.21851,10.0281,-2.160879
21.21851,10.1527,-2.105613
21.22673,10.23576,-2.116667
21.23494,10.21915,-2.205091
21.24315,9.487978,-2.293517
21.24315,9.288459,-2.094562
21.23494,9.404847,-2.326677
21.23494,9.47965,-2.26036
21.24315,9.587702,-2.265887
21.25137,9.654176,-2.293522
21.25137,9.795444,-2.348788
21.29492,9.930889,-2.205099
21.24315,10.02806,-2.13878
21.27028,10.12194,-2.177469
